Quantity,UnitPrice,Frequency,InvoiceDate,TotalSpend,Recency,Cluster_2,Cluster Description
483,2.522722772277228,202,2011-11-29 11:22:00,1218.475099009901,10,0,"Low-Spend, Inactive Buyers"
333,1.5353333333333334,30,2011-09-15 16:57:00,511.266,84,0,"Low-Spend, Inactive Buyers"
365,2.6351851851851853,27,2011-10-13 13:24:00,961.8425925925926,56,0,"Low-Spend, Inactive Buyers"
2906,2.810225225225225,222,2011-12-09 11:26:00,8166.514504504504,0,0,"Low-Spend, Inactive Buyers"
120,1.9833333333333332,3,2011-05-05 15:12:00,237.99999999999997,217,0,"Low-Spend, Inactive Buyers"
48,6.71,1,2011-11-22 11:48:00,322.08,17,0,"Low-Spend, Inactive Buyers"
2339,3.208030303030303,264,2011-11-21 11:47:00,7503.582878787879,18,0,"Low-Spend, Inactive Buyers"
228,1.9870588235294118,17,2011-10-20 14:23:00,453.0494117647059,49,0,"Low-Spend, Inactive Buyers"
420,4.204609929078014,141,2011-12-02 13:17:00,1765.936170212766,6,0,"Low-Spend, Inactive Buyers"
124,5.291904761904762,21,2011-02-14 10:56:00,656.1961904761905,298,0,"Low-Spend, Inactive Buyers"
2013,1.4661007957559682,377,2011-11-30 08:04:00,2951.260901856764,9,0,"Low-Spend, Inactive Buyers"
368,4.451666666666667,12,2011-11-18 08:56:00,1638.2133333333336,21,0,"Low-Spend, Inactive Buyers"
129,2.1177777777777775,9,2011-09-02 10:13:00,273.1933333333333,98,0,"Low-Spend, Inactive Buyers"
59,18.608333333333334,6,2011-07-19 14:56:00,1097.8916666666667,142,0,"Low-Spend, Inactive Buyers"
82,1.5944444444444443,9,2011-02-06 14:56:00,130.74444444444444,305,0,"Low-Spend, Inactive Buyers"
526,6.4809375,32,2011-01-24 11:39:00,3408.973125,319,0,"Low-Spend, Inactive Buyers"
588,4.7023636363636365,55,2011-12-01 15:42:00,2764.9898181818185,7,0,"Low-Spend, Inactive Buyers"
430,6.2677966101694915,59,2011-12-09 09:07:00,2695.1525423728813,0,0,"Low-Spend, Inactive Buyers"
475,6.298970588235294,68,2011-12-08 11:53:00,2992.011029411765,1,0,"Low-Spend, Inactive Buyers"
931,2.522551020408163,98,2011-10-17 10:10:00,2348.495,53,0,"Low-Spend, Inactive Buyers"
916,1.8409747292418772,277,2011-12-09 11:34:00,1686.3328519855595,0,0,"Low-Spend, Inactive Buyers"
571,2.576571428571429,70,2011-11-21 08:28:00,1471.222285714286,18,0,"Low-Spend, Inactive Buyers"
104,2.7175000000000002,20,2011-11-30 13:50:00,282.62,8,0,"Low-Spend, Inactive Buyers"
741,1.6552,250,2011-11-21 12:06:00,1226.5032,18,0,"Low-Spend, Inactive Buyers"
241,2.7905,40,2011-06-12 10:46:00,672.5105000000001,180,0,"Low-Spend, Inactive Buyers"
378,1.986095238095238,105,2011-10-10 13:38:00,750.7439999999999,59,0,"Low-Spend, Inactive Buyers"
116,3.163,60,2011-11-29 12:06:00,366.90799999999996,10,0,"Low-Spend, Inactive Buyers"
49,3.777272727272727,22,2011-06-02 14:15:00,185.08636363636361,189,0,"Low-Spend, Inactive Buyers"
2878,1.7737316561844865,954,2011-12-04 13:59:00,5104.799706498952,4,0,"Low-Spend, Inactive Buyers"
88,1.2550000000000001,4,2011-02-02 09:39:00,110.44000000000001,310,0,"Low-Spend, Inactive Buyers"
760,3.4364864864864866,37,2011-07-07 13:35:00,2611.72972972973,154,0,"Low-Spend, Inactive Buyers"
869,0.8752941176470588,17,2011-08-21 14:19:00,760.6305882352941,109,0,"Low-Spend, Inactive Buyers"
766,3.721833333333333,180,2011-07-14 17:11:00,2850.9243333333334,147,0,"Low-Spend, Inactive Buyers"
924,2.848870292887029,239,2011-10-07 09:22:00,2632.356150627615,63,0,"Low-Spend, Inactive Buyers"
179,5.976666666666667,6,2011-09-02 15:20:00,1069.8233333333333,97,0,"Low-Spend, Inactive Buyers"
398,2.8251219512195123,123,2011-04-07 12:38:00,1124.398536585366,246,0,"Low-Spend, Inactive Buyers"
1006,3.7937499999999997,72,2011-11-10 14:07:00,3816.5125,28,0,"Low-Spend, Inactive Buyers"
276,2.775505617977528,89,2011-11-22 12:48:00,766.0395505617978,17,0,"Low-Spend, Inactive Buyers"
193,4.8388372093023255,43,2011-11-28 10:31:00,933.8955813953488,11,0,"Low-Spend, Inactive Buyers"
1135,2.6709811320754713,265,2011-08-28 11:01:00,3031.56358490566,103,0,"Low-Spend, Inactive Buyers"
88,4.107142857142857,7,2011-09-26 15:10:00,361.4285714285714,73,0,"Low-Spend, Inactive Buyers"
139,6.6419999999999995,30,2011-10-27 12:57:00,923.2379999999999,42,0,"Low-Spend, Inactive Buyers"
428,3.4806382978723405,47,2011-09-29 10:46:00,1489.7131914893616,71,0,"Low-Spend, Inactive Buyers"
110,3.5323529411764705,17,2011-03-27 15:39:00,388.55882352941177,256,0,"Low-Spend, Inactive Buyers"
719,1.8827272727272728,11,2011-11-20 11:11:00,1353.6809090909092,19,0,"Low-Spend, Inactive Buyers"
117,4.016666666666667,18,2011-03-31 09:07:00,469.95,253,0,"Low-Spend, Inactive Buyers"
143,3.0015384615384617,13,2011-11-28 16:35:00,429.22,10,0,"Low-Spend, Inactive Buyers"
489,1.994,30,2011-06-28 10:38:00,975.066,164,0,"Low-Spend, Inactive Buyers"
1627,2.427372262773723,137,2011-11-21 13:14:00,3949.334671532847,17,0,"Low-Spend, Inactive Buyers"
95,2.0620000000000003,10,2011-07-13 09:45:00,195.89000000000001,149,0,"Low-Spend, Inactive Buyers"
210,2.0957142857142856,14,2011-10-20 14:11:00,440.09999999999997,49,0,"Low-Spend, Inactive Buyers"
70,2.6771739130434784,46,2011-11-01 12:25:00,187.4021739130435,38,0,"Low-Spend, Inactive Buyers"
711,2.587163120567376,141,2011-11-13 12:17:00,1839.4729787234044,26,0,"Low-Spend, Inactive Buyers"
793,2.239591836734694,49,2011-10-19 14:39:00,1775.9963265306121,50,0,"Low-Spend, Inactive Buyers"
299,1.7770000000000001,30,2011-05-16 14:51:00,531.3230000000001,206,0,"Low-Spend, Inactive Buyers"
139,4.54235294117647,17,2011-06-17 15:22:00,631.3870588235294,174,0,"Low-Spend, Inactive Buyers"
1279,3.0252032520325205,123,2011-12-02 16:14:00,3869.2349593495937,6,0,"Low-Spend, Inactive Buyers"
92,1.6614285714285713,7,2011-11-14 09:21:00,152.85142857142856,25,0,"Low-Spend, Inactive Buyers"
62,2.0083333333333333,6,2011-10-20 12:28:00,124.51666666666667,50,0,"Low-Spend, Inactive Buyers"
159,5.65421052631579,19,2011-02-01 09:01:00,899.0194736842107,311,0,"Low-Spend, Inactive Buyers"
233,4.767096774193549,31,2011-02-11 15:20:00,1110.7335483870968,300,0,"Low-Spend, Inactive Buyers"
1098,2.807720207253886,193,2011-10-28 12:09:00,3082.876787564767,42,0,"Low-Spend, Inactive Buyers"
496,1.969578947368421,190,2011-11-13 13:01:00,976.9111578947369,25,0,"Low-Spend, Inactive Buyers"
117,6.214285714285714,7,2011-09-12 16:45:00,727.0714285714286,87,0,"Low-Spend, Inactive Buyers"
119,2.0541666666666667,12,2011-10-06 20:15:00,244.44583333333333,63,0,"Low-Spend, Inactive Buyers"
1465,2.4277073170731707,615,2011-11-20 11:50:00,3556.591219512195,19,0,"Low-Spend, Inactive Buyers"
2004,2.6662195121951218,164,2011-12-06 13:30:00,5343.103902439024,2,0,"Low-Spend, Inactive Buyers"
308,3.4827102803738317,107,2011-10-23 16:00:00,1072.6747663551403,46,0,"Low-Spend, Inactive Buyers"
2723,2.91638783269962,789,2011-11-22 15:45:00,7941.324068441066,16,0,"Low-Spend, Inactive Buyers"
704,3.4635254237288136,295,2011-11-22 13:02:00,2438.3218983050847,16,0,"Low-Spend, Inactive Buyers"
582,3.1390721649484536,97,2011-11-16 12:21:00,1826.94,23,0,"Low-Spend, Inactive Buyers"
129,3.404909090909091,55,2011-11-17 19:48:00,439.2332727272727,21,0,"Low-Spend, Inactive Buyers"
772,2.5629577464788733,71,2011-11-28 17:05:00,1978.6033802816903,10,0,"Low-Spend, Inactive Buyers"
122,4.611739130434782,23,2011-06-05 12:39:00,562.6321739130434,187,0,"Low-Spend, Inactive Buyers"
355,2.576111111111111,18,2011-08-31 11:25:00,914.5194444444444,100,0,"Low-Spend, Inactive Buyers"
564,3.159855072463768,69,2011-10-09 16:05:00,1782.1582608695653,60,0,"Low-Spend, Inactive Buyers"
1110,2.8492857142857146,98,2011-11-22 11:37:00,3162.7071428571435,17,0,"Low-Spend, Inactive Buyers"
91,5.333333333333333,18,2011-11-06 14:20:00,485.3333333333333,32,0,"Low-Spend, Inactive Buyers"
278,2.699375,16,2011-10-06 14:43:00,750.42625,63,0,"Low-Spend, Inactive Buyers"
146,3.2075,4,2011-12-08 09:46:00,468.295,1,0,"Low-Spend, Inactive Buyers"
525,2.531764705882353,17,2011-11-15 13:24:00,1329.1764705882354,23,0,"Low-Spend, Inactive Buyers"
251,2.72,12,2011-08-23 13:13:00,682.72,107,0,"Low-Spend, Inactive Buyers"
669,4.063756345177665,197,2011-11-08 12:29:00,2718.652994923858,31,0,"Low-Spend, Inactive Buyers"
2603,3.215017301038062,289,2011-12-01 08:53:00,8368.690034602076,8,0,"Low-Spend, Inactive Buyers"
2048,5.935594059405941,1010,2011-12-07 12:19:00,12156.096633663366,2,0,"Low-Spend, Inactive Buyers"
278,1.973888888888889,18,2011-11-02 17:09:00,548.7411111111112,36,0,"Low-Spend, Inactive Buyers"
325,1.986619718309859,213,2011-10-10 15:27:00,645.6514084507041,59,0,"Low-Spend, Inactive Buyers"
1395,4.114507042253521,213,2011-11-14 10:38:00,5739.737323943662,25,0,"Low-Spend, Inactive Buyers"
284,5.6234375000000005,64,2011-04-17 13:05:00,1597.05625,235,0,"Low-Spend, Inactive Buyers"
2777,1.4536923076923078,65,2011-11-15 12:05:00,4036.903538461539,24,0,"Low-Spend, Inactive Buyers"
1905,3.3014990859232176,547,2011-12-07 12:19:00,6289.35575868373,2,0,"Low-Spend, Inactive Buyers"
1818,2.523021148036254,331,2011-10-11 16:24:00,4586.85244712991,58,0,"Low-Spend, Inactive Buyers"
39,5.052777777777778,18,2011-03-25 12:21:00,197.05833333333334,259,0,"Low-Spend, Inactive Buyers"
120,2.963,10,2011-10-13 10:54:00,355.56,57,0,"Low-Spend, Inactive Buyers"
155,3.318947368421053,19,2011-10-06 10:31:00,514.4368421052632,64,0,"Low-Spend, Inactive Buyers"
428,2.0790625,32,2011-11-24 09:50:00,889.83875,15,0,"Low-Spend, Inactive Buyers"
411,3.870140845070422,71,2011-11-30 10:15:00,1590.6278873239435,9,0,"Low-Spend, Inactive Buyers"
641,2.5258095238095235,105,2011-10-12 10:08:00,1619.0439047619045,58,0,"Low-Spend, Inactive Buyers"
19,5.41,5,2011-06-07 08:19:00,102.79,185,0,"Low-Spend, Inactive Buyers"
600,6.747047619047619,105,2011-12-06 10:32:00,4048.2285714285713,3,0,"Low-Spend, Inactive Buyers"
1536,2.3600900900900905,111,2011-11-15 15:06:00,3625.098378378379,23,0,"Low-Spend, Inactive Buyers"
1283,2.7480963855421687,415,2011-12-05 16:33:00,3525.8076626506027,3,0,"Low-Spend, Inactive Buyers"
2629,2.894662921348315,356,2011-12-06 11:06:00,7610.068820224719,3,0,"Low-Spend, Inactive Buyers"
256,2.55,4,2011-07-12 12:19:00,652.8,150,0,"Low-Spend, Inactive Buyers"
136,3.2125,56,2011-02-01 13:47:00,436.9,310,0,"Low-Spend, Inactive Buyers"
389,2.195744680851064,47,2011-11-29 12:12:00,854.1446808510639,10,0,"Low-Spend, Inactive Buyers"
106,4.702,10,2011-11-21 13:36:00,498.412,17,0,"Low-Spend, Inactive Buyers"
90,1.8931578947368422,57,2011-07-11 12:49:00,170.3842105263158,151,0,"Low-Spend, Inactive Buyers"
493,3.723628318584071,113,2011-11-20 13:20:00,1835.7487610619469,18,0,"Low-Spend, Inactive Buyers"
1443,2.6990640394088667,203,2011-11-29 16:44:00,3894.7494088669946,9,0,"Low-Spend, Inactive Buyers"
122,3.1752631578947366,19,2011-10-13 16:24:00,387.3821052631579,56,0,"Low-Spend, Inactive Buyers"
0,1.59,32,2011-10-06 20:36:00,0.0,63,0,"Low-Spend, Inactive Buyers"
1223,4.928421052631579,76,2011-12-02 15:22:00,6027.458947368422,6,0,"Low-Spend, Inactive Buyers"
1014,1.9856521739130433,69,2011-09-25 12:39:00,2013.451304347826,75,0,"Low-Spend, Inactive Buyers"
1663,3.4775963718820857,441,2011-12-06 11:05:00,5783.242766439908,3,0,"Low-Spend, Inactive Buyers"
1532,3.905736434108527,129,2011-09-05 12:37:00,5983.588217054264,95,0,"Low-Spend, Inactive Buyers"
800,1.79,4,2011-08-21 11:05:00,1432.0,110,0,"Low-Spend, Inactive Buyers"
410,3.6894117647058824,34,2011-11-04 13:57:00,1512.6588235294118,34,0,"Low-Spend, Inactive Buyers"
79,3.92,12,2011-12-08 14:58:00,309.68,0,0,"Low-Spend, Inactive Buyers"
95,3.372068965517242,29,2011-03-04 10:58:00,320.34655172413795,280,0,"Low-Spend, Inactive Buyers"
1417,3.0474716981132075,265,2011-12-06 14:40:00,4318.267396226415,2,0,"Low-Spend, Inactive Buyers"
528,4.636866952789699,233,2011-06-13 11:15:00,2448.265751072961,179,0,"Low-Spend, Inactive Buyers"
12,2.95,1,2010-12-02 17:51:00,35.400000000000006,371,0,"Low-Spend, Inactive Buyers"
353,2.643333333333333,123,2011-11-27 12:47:00,933.0966666666666,12,0,"Low-Spend, Inactive Buyers"
240,2.45125,24,2011-12-06 17:18:00,588.3,2,0,"Low-Spend, Inactive Buyers"
217,1.5829411764705883,17,2011-11-23 12:39:00,343.49823529411765,16,0,"Low-Spend, Inactive Buyers"
73,3.39,6,2011-10-30 11:56:00,247.47,40,0,"Low-Spend, Inactive Buyers"
751,1.9859271523178808,302,2011-12-04 12:32:00,1491.4312913907283,5,0,"Low-Spend, Inactive Buyers"
377,3.4894949494949494,99,2011-06-23 18:33:00,1315.539595959596,168,0,"Low-Spend, Inactive Buyers"
91,1.9896551724137932,29,2011-10-20 14:33:00,181.05862068965519,49,0,"Low-Spend, Inactive Buyers"
236,0.6451851851851852,27,2011-04-26 17:32:00,152.2637037037037,226,0,"Low-Spend, Inactive Buyers"
747,2.4075268817204303,372,2011-11-21 11:34:00,1798.4225806451614,18,0,"Low-Spend, Inactive Buyers"
5,7.95,3,2010-12-03 11:42:00,39.75,371,0,"Low-Spend, Inactive Buyers"
1228,2.7223295454545453,176,2011-11-24 13:57:00,3343.020681818182,14,0,"Low-Spend, Inactive Buyers"
407,2.047974683544304,158,2011-11-04 16:35:00,833.5256962025317,34,0,"Low-Spend, Inactive Buyers"
330,2.074039735099338,151,2011-11-18 12:48:00,684.4331125827815,21,0,"Low-Spend, Inactive Buyers"
183,3.255,52,2011-12-02 13:28:00,595.665,6,0,"Low-Spend, Inactive Buyers"
978,2.9027450980392153,102,2011-11-20 12:12:00,2838.8847058823526,19,0,"Low-Spend, Inactive Buyers"
566,1.4217021276595743,47,2011-11-28 13:13:00,804.683404255319,10,0,"Low-Spend, Inactive Buyers"
189,1.5216,50,2011-10-26 13:19:00,287.5824,43,0,"Low-Spend, Inactive Buyers"
125,5.3628,25,2011-02-07 09:48:00,670.35,305,0,"Low-Spend, Inactive Buyers"
168,1.4342857142857142,7,2011-11-29 09:48:00,240.95999999999998,10,0,"Low-Spend, Inactive Buyers"
400,1.65,2,2011-03-10 10:27:00,660.0,274,0,"Low-Spend, Inactive Buyers"
5941,2.819304095686843,2759,2011-12-08 19:28:00,16749.485632475535,0,0,"Low-Spend, Inactive Buyers"
7758,2.239816513761468,109,2011-11-24 10:35:00,17376.496513761467,15,0,"Low-Spend, Inactive Buyers"
437,4.225,20,2011-12-05 16:52:00,1846.3249999999998,3,0,"Low-Spend, Inactive Buyers"
7026,0.1225,4,2011-09-28 12:54:00,860.685,71,0,"Low-Spend, Inactive Buyers"
104,3.44,3,2011-04-11 09:54:00,357.76,242,0,"Low-Spend, Inactive Buyers"
261,4.314117647058824,17,2011-11-30 13:45:00,1125.984705882353,8,0,"Low-Spend, Inactive Buyers"
145,4.768181818181818,22,2011-04-14 17:13:00,691.3863636363635,238,0,"Low-Spend, Inactive Buyers"
188,3.0743333333333336,30,2011-05-19 14:14:00,577.9746666666667,203,0,"Low-Spend, Inactive Buyers"
987,3.0784374999999997,96,2011-12-08 16:22:00,3038.4178125,0,0,"Low-Spend, Inactive Buyers"
146,3.212380952380953,21,2011-06-08 12:42:00,469.00761904761913,184,0,"Low-Spend, Inactive Buyers"
416,3.0828358208955224,134,2011-11-07 13:56:00,1282.4597014925373,31,0,"Low-Spend, Inactive Buyers"
162,2.0707692307692307,13,2011-10-13 13:44:00,335.4646153846154,56,0,"Low-Spend, Inactive Buyers"
330,5.005964912280701,57,2011-06-07 15:40:00,1651.9684210526314,184,0,"Low-Spend, Inactive Buyers"
1387,3.452063492063492,126,2011-12-01 08:55:00,4788.012063492063,8,0,"Low-Spend, Inactive Buyers"
-5,4.37,5,2011-02-01 10:49:00,-21.85,311,0,"Low-Spend, Inactive Buyers"
272,4.545416666666667,24,2011-09-09 14:58:00,1236.3533333333335,90,0,"Low-Spend, Inactive Buyers"
374,3.771523178807947,151,2011-12-05 16:55:00,1410.549668874172,3,0,"Low-Spend, Inactive Buyers"
622,2.38390243902439,41,2011-10-20 11:17:00,1482.7873170731707,50,0,"Low-Spend, Inactive Buyers"
96,2.54,8,2011-03-22 08:49:00,243.84,262,0,"Low-Spend, Inactive Buyers"
96,5.4025,20,2011-03-18 17:07:00,518.64,265,0,"Low-Spend, Inactive Buyers"
241,3.038214285714286,28,2011-11-03 16:12:00,732.209642857143,35,0,"Low-Spend, Inactive Buyers"
166,4.159375,16,2011-10-20 10:10:00,690.45625,50,0,"Low-Spend, Inactive Buyers"
1428,4.795142857142857,175,2011-10-18 15:06:00,6847.464,51,0,"Low-Spend, Inactive Buyers"
823,3.8966964285714285,112,2011-11-24 11:00:00,3206.9811607142856,15,0,"Low-Spend, Inactive Buyers"
90,1.2900000000000003,7,2011-11-18 10:42:00,116.10000000000002,21,0,"Low-Spend, Inactive Buyers"
76,3.005,2,2011-10-12 11:08:00,228.38,58,0,"Low-Spend, Inactive Buyers"
755,1.4838235294117648,34,2011-06-22 14:41:00,1120.2867647058824,169,0,"Low-Spend, Inactive Buyers"
252,4.759655172413793,29,2011-11-30 14:58:00,1199.433103448276,8,0,"Low-Spend, Inactive Buyers"
381,3.622,30,2011-07-06 09:15:00,1379.982,156,0,"Low-Spend, Inactive Buyers"
196719,2.5900287769784174,2085,2011-12-08 12:12:00,509507.8709784173,1,1,"High-Spend, Active Buyers"
91,2.413214285714286,28,2011-05-22 13:40:00,219.60250000000002,200,0,"Low-Spend, Inactive Buyers"
1004,2.6493010752688173,186,2011-12-05 12:30:00,2659.8982795698926,4,0,"Low-Spend, Inactive Buyers"
343,2.9171287128712873,101,2011-10-03 15:52:00,1000.5751485148515,66,0,"Low-Spend, Inactive Buyers"
53,2.986206896551724,29,2011-09-23 14:21:00,158.26896551724138,76,0,"Low-Spend, Inactive Buyers"
945,3.2910256410256413,234,2011-12-08 13:45:00,3110.019230769231,0,0,"Low-Spend, Inactive Buyers"
1088,2.6748000000000003,50,2011-12-06 10:52:00,2910.1824,3,0,"Low-Spend, Inactive Buyers"
120,2.7685,80,2011-06-23 13:51:00,332.21999999999997,168,0,"Low-Spend, Inactive Buyers"
465,2.7903149606299213,127,2011-11-22 12:47:00,1297.4964566929134,17,0,"Low-Spend, Inactive Buyers"
47,5.588275862068966,29,2011-12-04 15:35:00,262.6489655172414,4,0,"Low-Spend, Inactive Buyers"
1183,3.034324324324324,259,2011-12-01 12:17:00,3589.6056756756752,8,0,"Low-Spend, Inactive Buyers"
228,2.3586666666666667,30,2011-09-14 11:34:00,537.776,86,0,"Low-Spend, Inactive Buyers"
35,3.95,4,2011-11-13 11:51:00,138.25,26,0,"Low-Spend, Inactive Buyers"
578,2.39343949044586,157,2011-11-11 12:13:00,1383.408025477707,28,0,"Low-Spend, Inactive Buyers"
465,1.9861224489795917,98,2011-11-20 10:59:00,923.5469387755102,19,0,"Low-Spend, Inactive Buyers"
500,4.276153846153846,117,2011-10-10 11:54:00,2138.0769230769233,60,0,"Low-Spend, Inactive Buyers"
161,1.857142857142857,14,2011-11-15 12:57:00,299.0,23,0,"Low-Spend, Inactive Buyers"
5316,3.1187719298245615,570,2011-11-29 11:30:00,16579.39157894737,10,0,"Low-Spend, Inactive Buyers"
770,2.7163855421686747,166,2011-04-12 11:43:00,2091.6168674698797,241,0,"Low-Spend, Inactive Buyers"
326,1.6123577235772357,123,2011-03-04 14:13:00,525.6286178861789,279,0,"Low-Spend, Inactive Buyers"
454,2.921639344262295,61,2011-04-19 10:19:00,1326.424262295082,234,0,"Low-Spend, Inactive Buyers"
1004,2.395,74,2011-12-06 14:31:00,2404.58,2,0,"Low-Spend, Inactive Buyers"
336,2.258556701030928,97,2011-11-23 12:58:00,758.8750515463918,15,0,"Low-Spend, Inactive Buyers"
2498,1.7490909090909093,44,2011-11-08 13:29:00,4369.229090909092,30,0,"Low-Spend, Inactive Buyers"
-1,2.55,1,2010-12-03 10:07:00,-2.55,371,0,"Low-Spend, Inactive Buyers"
12474,2.42596875,320,2011-11-14 16:59:00,30261.5341875,24,0,"Low-Spend, Inactive Buyers"
76,7.207142857142857,7,2011-09-29 15:52:00,547.7428571428571,70,0,"Low-Spend, Inactive Buyers"
80,0.65,2,2011-06-05 12:12:00,52.0,187,0,"Low-Spend, Inactive Buyers"
821,1.7434102564102563,390,2011-11-14 11:33:00,1431.3398205128203,25,0,"Low-Spend, Inactive Buyers"
470,2.27,15,2011-08-25 11:59:00,1066.9,106,0,"Low-Spend, Inactive Buyers"
3185,2.102724719101124,356,2011-12-02 12:26:00,6697.178230337079,7,0,"Low-Spend, Inactive Buyers"
76,2.180769230769231,13,2011-05-15 11:22:00,165.73846153846156,208,0,"Low-Spend, Inactive Buyers"
160,2.671346153846154,52,2011-10-26 15:39:00,427.4153846153846,43,0,"Low-Spend, Inactive Buyers"
707,3.6664788732394364,71,2011-11-09 12:30:00,2592.2005633802814,30,0,"Low-Spend, Inactive Buyers"
255,2.903623188405797,69,2011-07-25 15:08:00,740.4239130434781,136,0,"Low-Spend, Inactive Buyers"
34,3.475,8,2011-03-20 12:50:00,118.15,264,0,"Low-Spend, Inactive Buyers"
1626,2.4607518796992482,133,2011-12-05 13:43:00,4001.1825563909774,3,0,"Low-Spend, Inactive Buyers"
181,3.2372727272727273,22,2011-05-05 15:39:00,585.9463636363637,217,0,"Low-Spend, Inactive Buyers"
602,2.8583499999999997,200,2011-12-08 12:26:00,1720.7267,1,0,"Low-Spend, Inactive Buyers"
77,2.21125,8,2011-05-09 14:54:00,170.26625,213,0,"Low-Spend, Inactive Buyers"
1314,2.3915178571428575,112,2011-11-07 14:40:00,3142.4544642857145,31,0,"Low-Spend, Inactive Buyers"
898,3.1373976608187135,342,2011-11-29 12:38:00,2817.383099415205,10,0,"Low-Spend, Inactive Buyers"
1429,3.777725947521866,343,2011-12-08 19:29:00,5398.370379008747,0,0,"Low-Spend, Inactive Buyers"
183,2.0513636363636363,22,2011-11-25 09:23:00,375.39954545454543,14,0,"Low-Spend, Inactive Buyers"
1043,2.2621119592875316,393,2011-11-28 12:51:00,2359.3827735368955,10,0,"Low-Spend, Inactive Buyers"
100,1.79,1,2011-05-25 12:39:00,179.0,198,0,"Low-Spend, Inactive Buyers"
615,3.0675862068965514,29,2011-12-07 08:21:00,1886.565517241379,2,0,"Low-Spend, Inactive Buyers"
2482,2.766294416243655,197,2011-11-24 15:41:00,6865.942741116752,14,0,"Low-Spend, Inactive Buyers"
375,2.0731617647058824,136,2011-11-25 14:53:00,777.4356617647059,13,0,"Low-Spend, Inactive Buyers"
954,4.823746397694524,347,2011-11-29 14:58:00,4601.854063400576,9,0,"Low-Spend, Inactive Buyers"
315,3.3080000000000003,25,2011-11-10 12:59:00,1042.02,28,0,"Low-Spend, Inactive Buyers"
1611,2.466764705882353,340,2011-11-30 16:26:00,3973.9579411764707,8,0,"Low-Spend, Inactive Buyers"
229,3.287,10,2011-11-15 13:07:00,752.723,23,0,"Low-Spend, Inactive Buyers"
521,3.3422535211267608,71,2011-11-15 12:10:00,1741.3140845070423,24,0,"Low-Spend, Inactive Buyers"
495,1.4615686274509805,51,2011-10-27 17:29:00,723.4764705882353,42,0,"Low-Spend, Inactive Buyers"
